id	label	cis_code	generic_type	elt_number	drug_name
1022	GLICLAZIDE 60 mg - DIAMICRON 60 mg, comprimé sécable à libération modifiée.	61480507	1	15	
1024	LAMIVUDINE 150 mg + ZIDOVUDINE 300 mg - COMBIVIR 150 mg/300 mg, comprimé pelliculé.	60571306	1	2	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	64968173	1	5	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	68253978	2	6	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	69707978	1	7	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	62104130	1	17	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	68511453	2	18	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	65734248	1	21	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	67013236	1	23	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	60007241	1	25	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	61962674	2	29	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	65333230	1	30	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	64266049	1	34	
1025	LEVETIRACETAM 1000 mg - KEPPRA 1000 mg, comprimé pelliculé.	62291534	2	35	
1026	LEVETIRACETAM 250 mg - KEPPRA 250 mg, comprimé pelliculé.	69350490	1	4	
1026	LEVETIRACETAM 250 mg - KEPPRA 250 mg, comprimé pelliculé.	61537552	1	5	
1026	LEVETIRACETAM 250 mg - KEPPRA 250 mg, comprimé pelliculé.	61104693	1	12	
1026	LEVETIRACETAM 250 mg - KEPPRA 250 mg, comprimé pelliculé.	62264409	1	14	
1026	LEVETIRACETAM 250 mg - KEPPRA 250 mg, comprimé pelliculé.	67479166	1	16	
1026	LEVETIRACETAM 250 mg - KEPPRA 250 mg, comprimé pelliculé.	67494645	1	18	
1026	LEVETIRACETAM 250 mg - KEPPRA 250 mg, comprimé pelliculé.	64512134	1	20	
1026	LEVETIRACETAM 250 mg - KEPPRA 250 mg, comprimé pelliculé.	64164471	1	21	
1026	LEVETIRACETAM 250 mg - KEPPRA 250 mg, comprimé pelliculé.	69289272	1	24	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	68253978	1	5	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	69350490	2	6	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	61537552	2	8	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	68511453	1	18	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	61104693	2	19	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	62545751	1	22	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	68302496	1	24	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	68688927	1	26	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	61962674	1	29	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	64512134	2	30	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	60841805	1	31	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	62291534	1	35	
1027	LEVETIRACETAM 500 mg - KEPPRA 500 mg, comprimé pelliculé.	69289272	2	36	
1028	MILNACIPRAN (CHLORHYDRATE DE) 25 mg - IXEL 25 mg, gélule.	60356225	1	4	
1028	MILNACIPRAN (CHLORHYDRATE DE) 25 mg - IXEL 25 mg, gélule.	61127254	1	5	
1028	MILNACIPRAN (CHLORHYDRATE DE) 25 mg - IXEL 25 mg, gélule.	67291591	1	6	
1029	MILNACIPRAN (CHLORHYDRATE DE) 50 mg - IXEL 50 mg, gélule.	62238001	1	4	
1029	MILNACIPRAN (CHLORHYDRATE DE) 50 mg - IXEL 50 mg, gélule.	65140085	1	5	
1029	MILNACIPRAN (CHLORHYDRATE DE) 50 mg - IXEL 50 mg, gélule.	68570430	1	6	
1030	PHLOROGLUCINOL DIHYDRATE   40 mg/4 ml + TRIMETHYLPHLOROGLUCINOL 0,04 mg/4 ml - SPASFON, solution injectable en ampoule.	60117969	1	3	
1031	BROMURE DE ROCURONIUM 10 mg/ml - ESMERON 25 mg/2,5 ml, solution injectable (FLACON de 2,5 ml).	60087718	0	1	
1032	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE  8 mg - REQUIP LP 8 mg, comprimé à libération prolongée.	63924537	4	6	
1032	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE  8 mg - REQUIP LP 8 mg, comprimé à libération prolongée.	61840147	1	8	
1033	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 4 mg - REQUIP LP 4 mg, comprimé à libération prolongée.	67214495	4	6	
1033	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 4 mg - REQUIP LP 4 mg, comprimé à libération prolongée.	69283636	1	8	
1034	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 2 mg - REQUIP LP 2 mg, comprimé à libération prolongée.	65431361	4	6	
1034	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 2 mg - REQUIP LP 2 mg, comprimé à libération prolongée.	60791779	1	8	
1036	DESOGESTREL 0,075 mg - CERAZETTE 0,075 mg, comprimé pelliculé.	69632632	1	5	
1036	DESOGESTREL 0,075 mg - CERAZETTE 0,075 mg, comprimé pelliculé.	60956736	1	12	
1037	DESLORATADINE 5 mg - AERIUS 5 mg, comprimé pelliculé -NEOCLARITYN 5 mg, comprimé pelliculé	66452180	0	2	
1037	DESLORATADINE 5 mg - AERIUS 5 mg, comprimé pelliculé -NEOCLARITYN 5 mg, comprimé pelliculé	62204287	1	13	
1037	DESLORATADINE 5 mg - AERIUS 5 mg, comprimé pelliculé -NEOCLARITYN 5 mg, comprimé pelliculé	64296722	1	18	
1037	DESLORATADINE 5 mg - AERIUS 5 mg, comprimé pelliculé -NEOCLARITYN 5 mg, comprimé pelliculé	60273352	1	19	
1038	DESLORATADINE 0,5 mg/ml - AERIUS 0,5 mg/ml, solution buvable.	67949089	1	7	
1039	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 8 mg - REMINYL L.P. 8 mg, gélule à libération prolongée.	64406622	1	8	
1039	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 8 mg - REMINYL L.P. 8 mg, gélule à libération prolongée.	65653682	1	13	
1039	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 8 mg - REMINYL L.P. 8 mg, gélule à libération prolongée.	60163429	1	14	
1040	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 16 mg - REMINYL L.P. 16 mg, gélule à libération prolongée.	62722529	1	8	
1040	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 16 mg - REMINYL L.P. 16 mg, gélule à libération prolongée.	62582995	1	13	
1040	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 16 mg - REMINYL L.P. 16 mg, gélule à libération prolongée.	64672555	1	14	
1041	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 24 mg - REMINYL L.P. 24 mg, gélule à libération prolongée.	60579580	1	8	
1041	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 24 mg - REMINYL L.P. 24 mg, gélule à libération prolongée.	66075879	1	13	
1041	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 24 mg - REMINYL L.P. 24 mg, gélule à libération prolongée.	63813309	1	14	
1044	RIZATRIPTAN (BENZOATE DE) équivalant à RIZATRIPTAN 5 mg - MAXALT 5 mg, comprimé.	65698478	1	2	
1044	RIZATRIPTAN (BENZOATE DE) équivalant à RIZATRIPTAN 5 mg - MAXALT 5 mg, comprimé.	62257222	1	4	
1044	RIZATRIPTAN (BENZOATE DE) équivalant à RIZATRIPTAN 5 mg - MAXALT 5 mg, comprimé.	65532830	1	5	
1045	RIZATRIPTAN (BENZOATE DE) équivalant à RIZATRIPTAN 10 mg - MAXALT 10 mg, comprimé.	66206823	1	5	
1045	RIZATRIPTAN (BENZOATE DE) équivalant à RIZATRIPTAN 10 mg - MAXALT 10 mg, comprimé.	62836582	1	6	
1049	PERINDOPRIL ARGININE  2,5 mg équivalant à 1,6975 mg de PERINDOPRIL+ INDAPAMIDE 0,625 mg - PRETERAX 2,5 mg/0,625 mg,  comprimé pelliculé.	67756040	1	3	
1050	PERINDOPRIL ARGININE 5 mg équivalant à 3,395 mg de PERINDOPRIL + INDAPAMIDE 1,25 mg - PERINDOPRIL TOSILATE 5 mg équivalant à 3,395 mg de PERINDOPRIL + INDAPAMIDE 1,25 mg - BIPRETERAX 5 mg/1,25 mg, comprimé pelliculé.	60051704	1	3	
1051	LEVETIRACETAM 100 mg/ml, solution à diluer pour perfusion - KEPPRA 100 mg/ml, solution à diluer pour perfusion	67412121	1	4	
1051	LEVETIRACETAM 100 mg/ml, solution à diluer pour perfusion - KEPPRA 100 mg/ml, solution à diluer pour perfusion	60931327	1	10	
1052	LEVETIRACETAM 100 mg/ml - KEPPRA 100 mg/ml, solution buvable	67638743	1	2	
1053	MEROPENEM TRIHYDRATE équivalant à  MEROPENEM 250 mg - MERONEM 250 mg, poudre pour solution injectable (I.V.)	64000041	0	1	
1053	MEROPENEM TRIHYDRATE équivalant à  MEROPENEM 250 mg - MERONEM 250 mg, poudre pour solution injectable (I.V.)	69432902	1	2	
1059	AMLODIPINE (BÉSILATE D')  équivalant à AMLODIPINE 10 mg +  ATORVASTATINE CALCIQUE TRIHYDRATÉE équivalant à ATORVASTATINE 10 mg  - CADUET 10 mg/10 mg, comprimé pelliculé	67295383	1	2	
1062	ÉTHINYLESTRADIOL 15 microgrammes/24 heures  +  ÉTONOGESTREL 120 microgrammes/24 heures - NUVARING 15 microgrammes/120 microgrammes/24 heures, système de diffusion vaginal	64416680	1	2	
1062	ÉTHINYLESTRADIOL 15 microgrammes/24 heures  +  ÉTONOGESTREL 120 microgrammes/24 heures - NUVARING 15 microgrammes/120 microgrammes/24 heures, système de diffusion vaginal	65407759	1	3	
1062	ÉTHINYLESTRADIOL 15 microgrammes/24 heures  +  ÉTONOGESTREL 120 microgrammes/24 heures - NUVARING 15 microgrammes/120 microgrammes/24 heures, système de diffusion vaginal	62361114	1	4	
1067	AMLODIPINE (BÉSILATE D')  équivalant à AMLODIPINE 5 mg +  ATORVASTATINE CALCIQUE TRIHYDRATÉE équivalant à ATORVASTATINE 10 mg - CADUET 5 mg/10 mg, comprimé pelliculé	67852074	1	2	
1068	EBASTINE 10 mg - KESTINLYO 10 mg, lyophilisat oral	64828463	1	2	
1069	MONTÉLUKAST SODIQUE équivalant à MONTÉLUKAST 4 mg - SINGULAIR 4 mg, granulés	62405240	1	3	
1072	TRAMADOL (CHLORHYDRATE DE) 37,5 mg  +  PARACÉTAMOL 325 mg - IXPRIM 37,5 mg/325 mg, comprimé pelliculé - ZALDIAR 37,5 mg/325 mg, comprimé pelliculé	69486202	1	4	
1072	TRAMADOL (CHLORHYDRATE DE) 37,5 mg  +  PARACÉTAMOL 325 mg - IXPRIM 37,5 mg/325 mg, comprimé pelliculé - ZALDIAR 37,5 mg/325 mg, comprimé pelliculé	60396465	1	7	
1072	TRAMADOL (CHLORHYDRATE DE) 37,5 mg  +  PARACÉTAMOL 325 mg - IXPRIM 37,5 mg/325 mg, comprimé pelliculé - ZALDIAR 37,5 mg/325 mg, comprimé pelliculé	61379885	1	13	
1072	TRAMADOL (CHLORHYDRATE DE) 37,5 mg  +  PARACÉTAMOL 325 mg - IXPRIM 37,5 mg/325 mg, comprimé pelliculé - ZALDIAR 37,5 mg/325 mg, comprimé pelliculé	60712956	1	17	
1073	TRAMADOL (CHLORHYDRATE DE) 37,5 mg  +  PARACÉTAMOL 325 mg - IXPRIM 37,5 mg/325 mg, comprimé effervescent - ZALDIAR 37,5 mg/325 mg, comprimé effervescent	69847752	1	3	
1074	LÉFLUNOMIDE 100 mg - ARAVA 100 mg, comprimé pelliculé	60004455	1	2	
1074	LÉFLUNOMIDE 100 mg - ARAVA 100 mg, comprimé pelliculé	67710406	1	3	
1078	DOCETAXEL TRIHYDRATE équivalant à DOCETAXEL 20 mg/1 ml - DOCETAXEL 20 mg/1 ml - TAXOTERE 20 mg/1 ml, solution à diluer  pour perfusion	60920277	1	3	
1078	DOCETAXEL TRIHYDRATE équivalant à DOCETAXEL 20 mg/1 ml - DOCETAXEL 20 mg/1 ml - TAXOTERE 20 mg/1 ml, solution à diluer  pour perfusion	67097355	1	5	
1079	LATANOPROST 50 microgrammes/ml +  TIMOLOL (MALÉATE DE) équivalant à TIMOLOL 5 mg/ml - XALACOM 50 microgrammes/ml + 5 mg/ml, collyre en solution	62176254	1	2	
1079	LATANOPROST 50 microgrammes/ml +  TIMOLOL (MALÉATE DE) équivalant à TIMOLOL 5 mg/ml - XALACOM 50 microgrammes/ml + 5 mg/ml, collyre en solution	69974290	1	6	
1079	LATANOPROST 50 microgrammes/ml +  TIMOLOL (MALÉATE DE) équivalant à TIMOLOL 5 mg/ml - XALACOM 50 microgrammes/ml + 5 mg/ml, collyre en solution	63665401	1	13	
1082	ACIDE URSODÉSOXYCHOLIQUE 250 mg - DELURSAN 250 mg, comprimé pelliculé	60886120	1	3	
1082	ACIDE URSODÉSOXYCHOLIQUE 250 mg - DELURSAN 250 mg, comprimé pelliculé	68806603	1	4	
1083	IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé.	69578120	0	1	
1084	IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé.	67806600	0	1	
1086	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 4 mg/5ml - ZOMETA 4 mg/5 ml, solution à diluer pour perfusion	61598975	1	2	
1086	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 4 mg/5ml - ZOMETA 4 mg/5 ml, solution à diluer pour perfusion	69582535	1	3	
1086	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 4 mg/5ml - ZOMETA 4 mg/5 ml, solution à diluer pour perfusion	60706444	1	5	
1086	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 4 mg/5ml - ZOMETA 4 mg/5 ml, solution à diluer pour perfusion	60642632	1	6	
1086	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 4 mg/5ml - ZOMETA 4 mg/5 ml, solution à diluer pour perfusion	67716081	1	8	
1086	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 4 mg/5ml - ZOMETA 4 mg/5 ml, solution à diluer pour perfusion	65608210	1	9	
1086	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 4 mg/5ml - ZOMETA 4 mg/5 ml, solution à diluer pour perfusion	69558954	1	10	
1089	MILRINONE 10 mg/10 ml - COROTROPE 10 mg/10 ml, solution injectable IV	65187882	1	4	
1089	MILRINONE 10 mg/10 ml - COROTROPE 10 mg/10 ml, solution injectable IV	64507226	1	5	
1090	MILRINONE 20 mg/20 ml - COROTROPE 20 mg/20 ml, solution injectable IV	62359138	0	1	
1090	MILRINONE 20 mg/20 ml - COROTROPE 20 mg/20 ml, solution injectable IV	69127509	1	2	
1091	DOXYLAMINE (HYDROGÉNOSUCCINATE DE) 15 mg - DONORMYL 15 mg, comprimé pelliculé sécable	67453787	1	9	
1094	CAPÉCITABINE 150 mg - XELODA 150 mg, comprimé pelliculé	63393428	1	7	
1094	CAPÉCITABINE 150 mg - XELODA 150 mg, comprimé pelliculé	60004971	1	12	
1095	CAPÉCITABINE 500 mg - XELODA 500 mg, comprimé pelliculé	65135202	1	7	
1095	CAPÉCITABINE 500 mg - XELODA 500 mg, comprimé pelliculé	63332681	1	12	
1096	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 5 mg - ACLASTA 5 mg, solution pour perfusion	65849898	1	3	
1096	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 5 mg - ACLASTA 5 mg, solution pour perfusion	69398962	1	4	
1096	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 5 mg - ACLASTA 5 mg, solution pour perfusion	60753376	1	7	
1096	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 5 mg - ACLASTA 5 mg, solution pour perfusion	60522184	1	8	
1096	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 5 mg - ACLASTA 5 mg, solution pour perfusion	69578960	1	10	
1099	CÉLÉCOXIB 100 mg - CELEBREX 100 mg, gélule	64520316	1	3	
1099	CÉLÉCOXIB 100 mg - CELEBREX 100 mg, gélule	61418103	1	5	
1099	CÉLÉCOXIB 100 mg - CELEBREX 100 mg, gélule	67865506	1	6	
1099	CÉLÉCOXIB 100 mg - CELEBREX 100 mg, gélule	65982215	1	11	
1099	CÉLÉCOXIB 100 mg - CELEBREX 100 mg, gélule	63783481	1	12	
1100	CÉLÉCOXIB 200 mg - CELEBREX 200 mg, gélule	60786999	1	2	
1100	CÉLÉCOXIB 200 mg - CELEBREX 200 mg, gélule	64306579	1	4	
1100	CÉLÉCOXIB 200 mg - CELEBREX 200 mg, gélule	68424984	1	6	
1101	CLOPIDOGREL (HYDROGÉNOSULFATE DE) - CLOPIDOGREL (BROMHYDRATE DE) MONOHYDRATE équivalant à CLOPIDOGREL 300 mg - PLAVIX 300 mg, comprimé pelliculé	64862921	1	2	
1103	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 10 mg - SEROPLEX 10 mg, comprimé pelliculé sécable	60160237	1	3	
1103	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 10 mg - SEROPLEX 10 mg, comprimé pelliculé sécable	60651567	1	6	
1103	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 10 mg - SEROPLEX 10 mg, comprimé pelliculé sécable	60068002	1	11	
1103	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 10 mg - SEROPLEX 10 mg, comprimé pelliculé sécable	68946078	1	15	
1103	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 10 mg - SEROPLEX 10 mg, comprimé pelliculé sécable	63541916	1	20	
1104	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 15 mg - SEROPLEX 15 mg, comprimé pelliculé sécable	69735479	1	3	
1104	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 15 mg - SEROPLEX 15 mg, comprimé pelliculé sécable	67024930	1	6	
1104	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 15 mg - SEROPLEX 15 mg, comprimé pelliculé sécable	63307653	1	11	
1104	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 15 mg - SEROPLEX 15 mg, comprimé pelliculé sécable	61677878	1	15	
1104	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 15 mg - SEROPLEX 15 mg, comprimé pelliculé sécable	68548042	1	20	
1105	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 20 mg - SEROPLEX 20 mg, comprimé pelliculé sécable	63011953	1	3	
1105	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 20 mg - SEROPLEX 20 mg, comprimé pelliculé sécable	67286345	1	6	
1105	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 20 mg - SEROPLEX 20 mg, comprimé pelliculé sécable	63969190	1	8	
1105	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 20 mg - SEROPLEX 20 mg, comprimé pelliculé sécable	68082865	1	12	
1105	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 20 mg - SEROPLEX 20 mg, comprimé pelliculé sécable	64057028	1	16	
1105	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 20 mg - SEROPLEX 20 mg, comprimé pelliculé sécable	69451151	1	18	
1105	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 20 mg - SEROPLEX 20 mg, comprimé pelliculé sécable	66673392	1	21	
1106	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 5 mg - SEROPLEX 5 mg, comprimé pelliculé	64550551	1	3	
1106	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 5 mg - SEROPLEX 5 mg, comprimé pelliculé	60805307	1	6	
1106	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 5 mg - SEROPLEX 5 mg, comprimé pelliculé	62067696	1	11	
1106	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 5 mg - SEROPLEX 5 mg, comprimé pelliculé	65323663	1	15	
1106	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 5 mg - SEROPLEX 5 mg, comprimé pelliculé	68823570	1	20	
1111	DILTIAZEM (CHLORHYDRATE DE) 200 mg - MONO TILDIEM LP 200 mg, gélule à libération prolongée	60019806	1	2	
1112	DILTIAZEM (CHLORHYDRATE DE) 300 mg - MONO TILDIEM LP 300 mg, gélule à libération prolongée	67675275	1	2	
1113	ÉTHINYLESTRADIOL BÉTADEX-CLATHRATE équivalant à ÉTHINYLESTRADIOL 0,02 mg + DROSPIRÉNONE 3 mg - YAZ 0,02 mg/3 mg, comprimé pelliculé	65000005	1	2	
1113	ÉTHINYLESTRADIOL BÉTADEX-CLATHRATE équivalant à ÉTHINYLESTRADIOL 0,02 mg + DROSPIRÉNONE 3 mg - YAZ 0,02 mg/3 mg, comprimé pelliculé	68710989	1	4	
1113	ÉTHINYLESTRADIOL BÉTADEX-CLATHRATE équivalant à ÉTHINYLESTRADIOL 0,02 mg + DROSPIRÉNONE 3 mg - YAZ 0,02 mg/3 mg, comprimé pelliculé	66978141	1	5	
1114	ÉTHINYLESTRADIOL 0,03 mg + DROSPIRÉNONE 3 mg - ETHINYLESTRADIOL DROSPIRENONE SCHERING 0,03 mg/3 mg, comprimé pelliculé	62755828	0	1	
1114	ÉTHINYLESTRADIOL 0,03 mg + DROSPIRÉNONE 3 mg - ETHINYLESTRADIOL DROSPIRENONE SCHERING 0,03 mg/3 mg, comprimé pelliculé	61593227	1	2	
1114	ÉTHINYLESTRADIOL 0,03 mg + DROSPIRÉNONE 3 mg - ETHINYLESTRADIOL DROSPIRENONE SCHERING 0,03 mg/3 mg, comprimé pelliculé	65830969	1	3	
1117	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 4 mg/100 ml - ZOMETA 4 mg/100 ml, solution pour perfusion	68480627	1	6	
1117	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 4 mg/100 ml - ZOMETA 4 mg/100 ml, solution pour perfusion	67853500	1	7	
1118	BÉTAXOLOL (CHLORHYDRATE DE) 20 mg - KERLONE 20 mg, comprimé pelliculé sécable	63449909	1	4	
1118	BÉTAXOLOL (CHLORHYDRATE DE) 20 mg - KERLONE 20 mg, comprimé pelliculé sécable	66314514	1	8	
1118	BÉTAXOLOL (CHLORHYDRATE DE) 20 mg - KERLONE 20 mg, comprimé pelliculé sécable	68352766	1	9	
1119	MEMANTINE (CHLORHYDRATE DE) 10 mg - EBIXA 10 mg, comprimé pelliculé - AXURA 10 mg, comprimé pelliculé	68850628	1	3	
1119	MEMANTINE (CHLORHYDRATE DE) 10 mg - EBIXA 10 mg, comprimé pelliculé - AXURA 10 mg, comprimé pelliculé	69041120	1	13	
1119	MEMANTINE (CHLORHYDRATE DE) 10 mg - EBIXA 10 mg, comprimé pelliculé - AXURA 10 mg, comprimé pelliculé	61103997	1	16	
1120	MEMANTINE (CHLORHYDRATE DE) 20 mg - EBIXA 20 mg, comprimé pelliculé - AXURA 20 mg, comprimé pelliculé	64495877	1	3	
1120	MEMANTINE (CHLORHYDRATE DE) 20 mg - EBIXA 20 mg, comprimé pelliculé - AXURA 20 mg, comprimé pelliculé	68268898	1	13	
1120	MEMANTINE (CHLORHYDRATE DE) 20 mg - EBIXA 20 mg, comprimé pelliculé - AXURA 20 mg, comprimé pelliculé	69521774	1	16	
1121	PERINDOPRIL ARGININE 10 mg équivalant à PERINDOPRIL 6,79 mg + INDAPAMIDE 2,5 mg - BIPRETERAX 10 mg/2,5 mg, comprimé pelliculé	64658228	1	2	
1125	TELMISARTAN  40 mg +  HYDROCHLOROTHIAZIDE 12,5 mg - MICARDISPLUS 40 mg/12,5 mg, comprimé - PRITORPLUS 40 mg/12,5 mg, comprimé	61045227	1	3	
1125	TELMISARTAN  40 mg +  HYDROCHLOROTHIAZIDE 12,5 mg - MICARDISPLUS 40 mg/12,5 mg, comprimé - PRITORPLUS 40 mg/12,5 mg, comprimé	65558501	1	4	
1125	TELMISARTAN  40 mg +  HYDROCHLOROTHIAZIDE 12,5 mg - MICARDISPLUS 40 mg/12,5 mg, comprimé - PRITORPLUS 40 mg/12,5 mg, comprimé	68780592	1	7	
1126	TELMISARTAN  80 mg +  HYDROCHLOROTHIAZIDE 12,5 mg - MICARDISPLUS 80 mg/12,5 mg, comprimé - PRITORPLUS 80 mg/12,5 mg, comprimé	62353459	1	3	
1126	TELMISARTAN  80 mg +  HYDROCHLOROTHIAZIDE 12,5 mg - MICARDISPLUS 80 mg/12,5 mg, comprimé - PRITORPLUS 80 mg/12,5 mg, comprimé	63298738	1	5	
1127	TELMISARTAN  80 mg +  HYDROCHLOROTHIAZIDE 25 mg - MICARDISPLUS 80 mg/25 mg, comprimé - PRITORPLUS 80 mg/25 mg, comprimé	66155503	1	3	
1127	TELMISARTAN  80 mg +  HYDROCHLOROTHIAZIDE 25 mg - MICARDISPLUS 80 mg/25 mg, comprimé - PRITORPLUS 80 mg/25 mg, comprimé	61228748	1	4	
1127	TELMISARTAN  80 mg +  HYDROCHLOROTHIAZIDE 25 mg - MICARDISPLUS 80 mg/25 mg, comprimé - PRITORPLUS 80 mg/25 mg, comprimé	62341414	1	7	
1131	ÉFAVIRENZ 600 mg - SUSTIVA 600 mg, comprimé pelliculé	60725932	1	3	
1131	ÉFAVIRENZ 600 mg - SUSTIVA 600 mg, comprimé pelliculé	69175144	1	4	
1132	ALGINATE DE SODIUM 0,5 g +  BICARBONATE DE SODIUM 0,267 g - GAVISCON, suspension buvable en sachet, GAVISCONELL MENTHE SANS SUCRE, suspension buvable en sachet-dose édulcorée à la saccharine sodique	66294638	1	3	
1133	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 25 mg - ZOLOFT 25 mg, comprimé pelliculé	63985006	0	1	
1133	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 25 mg - ZOLOFT 25 mg, comprimé pelliculé	69708254	1	2	
